m,p,ld
3.025210084033613366e-03,2.378151260504201836e-01,8.835030347108840942e-02
3.781512605042016816e-03,2.378151260504201836e-01,1.033646687865257263e-01
4.537815126050419832e-03,2.378151260504201836e-01,1.176970824599266052e-01
5.294117647058823282e-03,2.378151260504201836e-01,1.316550523042678833e-01
6.050420168067226732e-03,2.378151260504201836e-01,1.452207714319229126e-01
6.806722689075630182e-03,2.378151260504201836e-01,1.585493683815002441e-01
7.563025210084033632e-03,2.378151260504201836e-01,1.717222332954406738e-01
8.319327731092436215e-03,2.378151260504201836e-01,1.846292763948440552e-01
9.075630252100839665e-03,2.378151260504201836e-01,1.974879801273345947e-01
9.831932773109243115e-03,2.378151260504201836e-01,2.102547734975814819e-01
1.058823529411764656e-02,2.378151260504201836e-01,2.224533706903457642e-01
1.134453781512605001e-02,2.378151260504201836e-01,2.344366014003753662e-01
1.210084033613445346e-02,2.378151260504201836e-01,2.461980581283569336e-01
1.285714285714285691e-02,2.378151260504201836e-01,2.578715085983276367e-01
1.361344537815126036e-02,2.378151260504201836e-01,2.695989012718200684e-01
1.436974789915966381e-02,2.378151260504201836e-01,2.809929847717285156e-01
1.512605042016806726e-02,2.378151260504201836e-01,2.925059497356414795e-01
1.588235294117646898e-02,2.378151260504201836e-01,3.039622306823730469e-01
1.663865546218487243e-02,2.378151260504201836e-01,3.153479993343353271e-01
1.739495798319327588e-02,2.378151260504201836e-01,3.266079723834991455e-01
1.815126050420167933e-02,2.378151260504201836e-01,3.377171754837036133e-01
1.890756302521008278e-02,2.378151260504201836e-01,3.490995168685913086e-01
1.966386554621848623e-02,2.378151260504201836e-01,3.605617880821228027e-01
2.042016806722688968e-02,2.378151260504201836e-01,3.721152544021606445e-01
2.117647058823529313e-02,2.378151260504201836e-01,3.832074701786041260e-01
2.193277310924369658e-02,2.378151260504201836e-01,3.940256834030151367e-01
2.268907563025210003e-02,2.378151260504201836e-01,4.044340252876281738e-01
2.344537815126050348e-02,2.378151260504201836e-01,4.144315719604492188e-01
2.420168067226890693e-02,2.378151260504201836e-01,4.242336452007293701e-01
2.495798319327731038e-02,2.378151260504201836e-01,4.329103827476501465e-01
2.571428571428571383e-02,2.378151260504201836e-01,4.407821595668792725e-01
2.647058823529411728e-02,2.378151260504201836e-01,4.484079480171203613e-01
2.722689075630252073e-02,2.378151260504201836e-01,4.555625021457672119e-01
2.798319327731092418e-02,2.378151260504201836e-01,4.622033238410949707e-01
2.873949579831932763e-02,2.378151260504201836e-01,4.688242375850677490e-01
2.949579831932773108e-02,2.378151260504201836e-01,4.750922620296478271e-01
3.025210084033613453e-02,2.378151260504201836e-01,4.813359677791595459e-01
3.100840336134453798e-02,2.378151260504201836e-01,4.873964488506317139e-01
3.176470588235293796e-02,2.378151260504201836e-01,4.933357238769531250e-01
3.252100840336134141e-02,2.378151260504201836e-01,4.990440309047698975e-01
3.327731092436974486e-02,2.378151260504201836e-01,5.045033693313598633e-01
3.403361344537814831e-02,2.378151260504201836e-01,5.099055767059326172e-01
3.478991596638655176e-02,2.378151260504201836e-01,5.150346159934997559e-01
3.554621848739495521e-02,2.378151260504201836e-01,5.198733806610107422e-01
3.630252100840335866e-02,2.378151260504201836e-01,5.248622894287109375e-01
3.705882352941176211e-02,2.378151260504201836e-01,5.324643254280090332e-01
3.781512605042016556e-02,2.378151260504201836e-01,5.375759005546569824e-01
3.857142857142856901e-02,2.378151260504201836e-01,5.423579216003417969e-01
3.932773109243697246e-02,2.378151260504201836e-01,5.470470786094665527e-01
4.008403361344537591e-02,2.378151260504201836e-01,5.516591072082519531e-01
4.084033613445377936e-02,2.378151260504201836e-01,5.564202666282653809e-01
4.159663865546218281e-02,2.378151260504201836e-01,5.613124966621398926e-01
4.235294117647058626e-02,2.378151260504201836e-01,5.660960078239440918e-01
4.310924369747898971e-02,2.378151260504201836e-01,5.709311962127685547e-01
4.386554621848739316e-02,2.378151260504201836e-01,5.757324099540710449e-01
4.462184873949579661e-02,2.378151260504201836e-01,5.806002020835876465e-01
4.537815126050420006e-02,2.378151260504201836e-01,5.854021310806274414e-01
4.613445378151260351e-02,2.378151260504201836e-01,5.898101329803466797e-01
4.689075630252100696e-02,2.378151260504201836e-01,5.939542651176452637e-01
4.764705882352941041e-02,2.378151260504201836e-01,5.980977416038513184e-01
4.840336134453781386e-02,2.378151260504201836e-01,6.021869778633117676e-01
4.915966386554621731e-02,2.378151260504201836e-01,6.063578724861145020e-01
4.991596638655462076e-02,2.378151260504201836e-01,6.104375720024108887e-01
5.067226890756302421e-02,2.378151260504201836e-01,6.140413880348205566e-01
5.142857142857142766e-02,2.378151260504201836e-01,6.175524592399597168e-01
5.218487394957983111e-02,2.378151260504201836e-01,6.209919452667236328e-01
5.294117647058823456e-02,2.378151260504201836e-01,6.244265437126159668e-01
5.369747899159663801e-02,2.378151260504201836e-01,6.278529763221740723e-01
5.445378151260504146e-02,2.378151260504201836e-01,6.311694383621215820e-01
5.521008403361344491e-02,2.378151260504201836e-01,6.342046856880187988e-01
5.596638655462184836e-02,2.378151260504201836e-01,6.368423700332641602e-01
5.672268907563025181e-02,2.378151260504201836e-01,6.394321918487548828e-01
5.747899159663865526e-02,2.378151260504201836e-01,6.422093510627746582e-01
5.823529411764705871e-02,2.378151260504201836e-01,6.448888778686523438e-01
5.899159663865546216e-02,2.378151260504201836e-01,6.476738452911376953e-01
5.974789915966386561e-02,2.378151260504201836e-01,6.502990126609802246e-01
6.050420168067226906e-02,2.378151260504201836e-01,6.529519557952880859e-01
6.126050420168067251e-02,2.378151260504201836e-01,6.583618521690368652e-01
6.201680672268907596e-02,2.378151260504201836e-01,6.605586409568786621e-01
6.277310924369747247e-02,2.378151260504201836e-01,6.626963615417480469e-01
6.352941176470587592e-02,2.378151260504201836e-01,6.645310521125793457e-01
6.428571428571427937e-02,2.378151260504201836e-01,6.665082573890686035e-01
6.504201680672268282e-02,2.378151260504201836e-01,6.684960126876831055e-01
6.579831932773108627e-02,2.378151260504201836e-01,6.697746515274047852e-01
6.655462184873948972e-02,2.378151260504201836e-01,6.711246967315673828e-01
6.731092436974789317e-02,2.378151260504201836e-01,6.723121404647827148e-01
6.806722689075629662e-02,2.378151260504201836e-01,6.733556985855102539e-01
6.882352941176470007e-02,2.378151260504201836e-01,6.743574738502502441e-01
6.957983193277310352e-02,2.378151260504201836e-01,6.756043434143066406e-01
7.033613445378150697e-02,2.378151260504201836e-01,6.768532991409301758e-01
7.109243697478991042e-02,2.378151260504201836e-01,6.780605912208557129e-01
7.184873949579831387e-02,2.378151260504201836e-01,6.792178153991699219e-01
7.260504201680671732e-02,2.378151260504201836e-01,6.801652908325195312e-01
7.336134453781512077e-02,2.378151260504201836e-01,6.810442805290222168e-01
7.411764705882352422e-02,2.378151260504201836e-01,6.819973587989807129e-01
7.487394957983192767e-02,2.378151260504201836e-01,6.829494833946228027e-01
7.563025210084033112e-02,2.378151260504201836e-01,6.836236119270324707e-01
7.638655462184873457e-02,2.378151260504201836e-01,6.841771602630615234e-01
7.714285714285713802e-02,2.378151260504201836e-01,6.847416162490844727e-01
7.789915966386554147e-02,2.378151260504201836e-01,6.852737665176391602e-01
7.865546218487394492e-02,2.378151260504201836e-01,6.856364011764526367e-01
7.941176470588234837e-02,2.378151260504201836e-01,6.859297752380371094e-01
8.016806722689075182e-02,2.378151260504201836e-01,6.862344741821289062e-01
8.092436974789915527e-02,2.378151260504201836e-01,6.864234209060668945e-01
8.168067226890755872e-02,2.378151260504201836e-01,6.864643692970275879e-01
8.243697478991596217e-02,2.378151260504201836e-01,6.862717866897583008e-01
8.319327731092436562e-02,2.378151260504201836e-01,6.860463023185729980e-01
8.394957983193276907e-02,2.378151260504201836e-01,6.858957409858703613e-01
8.470588235294117252e-02,2.378151260504201836e-01,6.856241226196289062e-01
8.546218487394957597e-02,2.378151260504201836e-01,6.850395798683166504e-01
8.621848739495797942e-02,2.378151260504201836e-01,6.842398643493652344e-01
8.697478991596638287e-02,2.378151260504201836e-01,6.833524703979492188e-01
8.773109243697478632e-02,2.378151260504201836e-01,6.823578476905822754e-01
8.848739495798318977e-02,2.378151260504201836e-01,6.814736723899841309e-01
8.924369747899159322e-02,2.378151260504201836e-01,6.804891228675842285e-01
8.999999999999999667e-02,2.378151260504201836e-01,6.795186996459960938e-01
0.000000000000000000e+00,2.403361344537815192e-01,2.636546641588211060e-02
7.563025210084033416e-04,2.403361344537815192e-01,4.220338165760040283e-02
1.512605042016806683e-03,2.403361344537815192e-01,5.799094960093498230e-02
2.268907563025209916e-03,2.403361344537815192e-01,7.329127192497253418e-02
3.025210084033613366e-03,2.403361344537815192e-01,8.846401423215866089e-02
3.781512605042016816e-03,2.403361344537815192e-01,1.035093292593955994e-01
4.537815126050419832e-03,2.403361344537815192e-01,1.178485825657844543e-01
5.294117647058823282e-03,2.403361344537815192e-01,1.317629963159561157e-01
6.050420168067226732e-03,2.403361344537815192e-01,1.453587561845779419e-01
6.806722689075630182e-03,2.403361344537815192e-01,1.587626636028289795e-01
7.563025210084033632e-03,2.403361344537815192e-01,1.719886064529418945e-01
8.319327731092436215e-03,2.403361344537815192e-01,1.849645525217056274e-01
9.075630252100839665e-03,2.403361344537815192e-01,1.978913694620132446e-01
9.831932773109243115e-03,2.403361344537815192e-01,2.107900381088256836e-01
1.058823529411764656e-02,2.403361344537815192e-01,2.231602370738983154e-01
1.134453781512605001e-02,2.403361344537815192e-01,2.352129966020584106e-01
1.210084033613445346e-02,2.403361344537815192e-01,2.471496760845184326e-01
1.285714285714285691e-02,2.403361344537815192e-01,2.588751614093780518e-01
1.361344537815126036e-02,2.403361344537815192e-01,2.705594599246978760e-01
1.436974789915966381e-02,2.403361344537815192e-01,2.819463014602661133e-01
1.512605042016806726e-02,2.403361344537815192e-01,2.933706641197204590e-01
1.588235294117646898e-02,2.403361344537815192e-01,3.047441542148590088e-01
1.663865546218487243e-02,2.403361344537815192e-01,3.160453438758850098e-01
1.739495798319327588e-02,2.403361344537815192e-01,3.275434970855712891e-01
1.815126050420167933e-02,2.403361344537815192e-01,3.384104073047637939e-01
1.890756302521008278e-02,2.403361344537815192e-01,3.496277630329132080e-01
1.966386554621848623e-02,2.403361344537815192e-01,3.608471751213073730e-01
2.042016806722688968e-02,2.403361344537815192e-01,3.720405101776123047e-01
2.117647058823529313e-02,2.403361344537815192e-01,3.829012513160705566e-01
2.193277310924369658e-02,2.403361344537815192e-01,3.936291038990020752e-01
2.268907563025210003e-02,2.403361344537815192e-01,4.039217829704284668e-01
2.344537815126050348e-02,2.403361344537815192e-01,4.138624668121337891e-01
2.420168067226890693e-02,2.403361344537815192e-01,4.233482480049133301e-01
2.495798319327731038e-02,2.403361344537815192e-01,4.324516952037811279e-01
2.571428571428571383e-02,2.403361344537815192e-01,4.404310286045074463e-01
2.647058823529411728e-02,2.403361344537815192e-01,4.480516910552978516e-01
2.722689075630252073e-02,2.403361344537815192e-01,4.555778205394744873e-01
2.798319327731092418e-02,2.403361344537815192e-01,4.625475406646728516e-01
2.873949579831932763e-02,2.403361344537815192e-01,4.691947102546691895e-01
2.949579831932773108e-02,2.403361344537815192e-01,4.756048023700714111e-01
3.025210084033613453e-02,2.403361344537815192e-01,4.817307293415069580e-01
3.100840336134453798e-02,2.403361344537815192e-01,4.878746867179870605e-01
3.176470588235293796e-02,2.403361344537815192e-01,4.939215183258056641e-01
3.252100840336134141e-02,2.403361344537815192e-01,4.999117851257324219e-01
3.327731092436974486e-02,2.403361344537815192e-01,5.053177475929260254e-01
3.403361344537814831e-02,2.403361344537815192e-01,5.104206204414367676e-01
3.478991596638655176e-02,2.403361344537815192e-01,5.156520605087280273e-01
3.554621848739495521e-02,2.403361344537815192e-01,5.206194519996643066e-01
3.630252100840335866e-02,2.403361344537815192e-01,5.251749753952026367e-01
3.705882352941176211e-02,2.403361344537815192e-01,5.299185514450073242e-01
3.781512605042016556e-02,2.403361344537815192e-01,5.373736023902893066e-01
3.857142857142856901e-02,2.403361344537815192e-01,5.423445105552673340e-01
3.932773109243697246e-02,2.403361344537815192e-01,5.468353629112243652e-01
4.008403361344537591e-02,2.403361344537815192e-01,5.510976910591125488e-01
4.084033613445377936e-02,2.403361344537815192e-01,5.555608868598937988e-01
4.159663865546218281e-02,2.403361344537815192e-01,5.600776076316833496e-01
4.235294117647058626e-02,2.403361344537815192e-01,5.649627447128295898e-01
4.310924369747898971e-02,2.403361344537815192e-01,5.694412589073181152e-01
4.386554621848739316e-02,2.403361344537815192e-01,5.742325186729431152e-01
4.462184873949579661e-02,2.403361344537815192e-01,5.790585875511169434e-01
4.537815126050420006e-02,2.403361344537815192e-01,5.838246941566467285e-01
4.613445378151260351e-02,2.403361344537815192e-01,5.885325670242309570e-01
4.689075630252100696e-02,2.403361344537815192e-01,5.929604768753051758e-01
4.764705882352941041e-02,2.403361344537815192e-01,5.970689058303833008e-01
4.840336134453781386e-02,2.403361344537815192e-01,6.011213660240173340e-01
4.915966386554621731e-02,2.403361344537815192e-01,6.052450537681579590e-01
4.991596638655462076e-02,2.403361344537815192e-01,6.095035076141357422e-01
5.067226890756302421e-02,2.403361344537815192e-01,6.135715842247009277e-01
5.142857142857142766e-02,2.403361344537815192e-01,6.172904968261718750e-01
5.218487394957983111e-02,2.403361344537815192e-01,6.205782890319824219e-01
5.294117647058823456e-02,2.403361344537815192e-01,6.240757107734680176e-01
5.369747899159663801e-02,2.403361344537815192e-01,6.274890899658203125e-01
5.445378151260504146e-02,2.403361344537815192e-01,6.308726072311401367e-01
5.521008403361344491e-02,2.403361344537815192e-01,6.340529322624206543e-01
5.596638655462184836e-02,2.403361344537815192e-01,6.370612978935241699e-01
5.672268907563025181e-02,2.403361344537815192e-01,6.398230791091918945e-01
5.747899159663865526e-02,2.403361344537815192e-01,6.424235701560974121e-01
5.823529411764705871e-02,2.403361344537815192e-01,6.449977159500122070e-01
5.899159663865546216e-02,2.403361344537815192e-01,6.477508544921875000e-01
5.974789915966386561e-02,2.403361344537815192e-01,6.506428122520446777e-01
6.050420168067226906e-02,2.403361344537815192e-01,6.533702015876770020e-01
6.126050420168067251e-02,2.403361344537815192e-01,6.591418981552124023e-01
6.201680672268907596e-02,2.403361344537815192e-01,6.615687608718872070e-01
6.277310924369747247e-02,2.403361344537815192e-01,6.638038158416748047e-01
6.352941176470587592e-02,2.403361344537815192e-01,6.658411026000976562e-01
6.428571428571427937e-02,2.403361344537815192e-01,6.677450537681579590e-01
6.504201680672268282e-02,2.403361344537815192e-01,6.695680618286132812e-01
6.579831932773108627e-02,2.403361344537815192e-01,6.714875102043151855e-01
6.655462184873948972e-02,2.403361344537815192e-01,6.733809113502502441e-01
6.731092436974789317e-02,2.403361344537815192e-01,6.752806901931762695e-01
6.806722689075629662e-02,2.403361344537815192e-01,6.766455173492431641e-01
6.882352941176470007e-02,2.403361344537815192e-01,6.776773929595947266e-01
6.957983193277310352e-02,2.403361344537815192e-01,6.785173416137695312e-01
7.033613445378150697e-02,2.403361344537815192e-01,6.793431639671325684e-01
7.109243697478991042e-02,2.403361344537815192e-01,6.802443265914916992e-01
7.184873949579831387e-02,2.403361344537815192e-01,6.811512708663940430e-01
